9562,1061555,ALKO,2049.18,0,,
990154,237027000,ALKO,1814.4,0,,
990155,237029200,ALKO,1714.44,35,,
990157,237021400,ALKO,1723.26,12,,
990158,21711001,ALKO,2010.96,6,,
990160,2376001001,ALKO,2000.88,14,,
990911,237022200,ALKO,1834.14,4,,
2.031,2.031,ASMET,1347.12,2,,
2.052,,ASMET,1537.92,3,,
2.053,2.053,ASMET,1549.44,2,,
2.054,9064901001,ASMET,1235.16,0,,
2.055,2.055,ASMET,1280.16,1,,
2.056,2.056,ASMET,1223.64,1,,
2.057,2.057,ASMET,1268.64,2,,
2.058,2.058,ASMET,1403.28,0,,
2.059,2.059,ASMET,1414.44,1,,
2.06,2.06,ASMET,1392.12,2,,
2.061,2.061,ASMET,1403.28,2,,
2.062,2.062,ASMET,696.24,2,,
2.063,2.063,ASMET,853.2,0,,
2.064,2.064,ASMET,898.2,0,,
2.065,2.065,ASMET,808.56,2,,
2.066,2.066,ASMET,954.36,0,,
2.067,2E0253681F,ASMET,1111.68,0,,
4.102,4.102,ASMET,1807.56,1,,
4.103,4.103,ASMET,1852.56,2,,
A0192,,AS-PL,2371.8,0,,
A6358,1588164201,AS-PL,1521,0,,
ARE4018,2253147,AS-PL,400.2,0,,
ASL9008,,AS-PL,0,0,,
SBH5028,,AS-PL,123.3,0,,
SBU9004,,AS-PL,13.5,0,,
SBU9012,,AS-PL,16.8,0,,
SG9020,,AS-PL,1368.9,0,,
SS0003,331402035,AS-PL,1096.5,0,,
SS0007,,AS-PL,582.9,0,,
SS1100S,,AS-PL,954,0,,
SS5021,,AS-PL,297.3,0,,
SS5046,,AS-PL,0,0,,
31-2067-107,,ASPOCK,334.56,0,,
A12-1527-004,,ASPOCK,874.32,3,,
A12-1560-001,127552111,ASPOCK,289.92,7,,
A12-1570-001,,ASPOCK,724.8,0,,
A12-1570-101,,ASPOCK,724.8,4,,
A12-1574-224,,ASPOCK,718.08,0,,
A13-0521-104,,ASPOCK,135.84,0,,
A13-1530-004,,ASPOCK,120,0,,
A13-1540-004,,ASPOCK,271.92,0,,
A13-1722-001,,ASPOCK,241.68,15,,
A13-1732-001,131732001,ASPOCK,284.16,3,,
A13-5626-261,,ASPOCK,142.32,9,,
A13-5626-271,135626271,ASPOCK,142.32,5,,
A13-5626-284,,ASPOCK,142.32,0,,
A13-5626-341,135626341,ASPOCK,142.32,5,,
A13-5626-351,135626351,ASPOCK,142.32,6,,
A13-5626-401,,ASPOCK,116.64,0,,
A13-5626-631,13-5626-631,ASPOCK,177.84,53,,
A13-5626-941,,ASPOCK,166.56,0,,
A13-5627-204,,ASPOCK,169.68,0,,
A13-5627-224,,ASPOCK,169.68,0,,
A15-5270-007,A15-5270-004,ASPOCK,101.04,13,,
A15-5276-007,1010853,ASPOCK,134.16,23,,
A15-5319-004,,ASPOCK,45.12,0,,
A15-5624-024,,ASPOCK,85.2,0,,
A15-5729-007,155729007,ASPOCK,22.32,0,,
A15-5971-007,A15-5971-014,ASPOCK,9.12,16,,
A17-7952-127,,ASPOCK,6556.32,0,,
A18-8135-504,98291221,ASPOCK,108,2,,
A18-8136-004,18-8136-004,ASPOCK,96.72,12,,
A18-8136-007,A18-8136-007,ASPOCK,88.08,0,,
A18-8141-004,,ASPOCK,136.56,0,,
A18-8382-104,,ASPOCK,189.6,0,,
A18-8457-131,188457131,ASPOCK,311.04,0,,
A18-8457-137,18-8457-137,ASPOCK,311.04,0,,
A18-8458-131,188458131,ASPOCK,341.28,11,,
A18-8470-007,188470007,ASPOCK,289.92,7,,
A18-8480-007,,ASPOCK,219.36,2,,
A18-8520-000,188520000,ASPOCK,0,0,,
A18-8520-002,A18-8520-002,ASPOCK,455.04,0,,
A18-8522-000,188522000,ASPOCK,0,0,,
A18-8522-002,A18-8522-002,ASPOCK,455.04,2,,
A18-8528-002,188528002,ASPOCK,500.4,20,,
A18-8528-502,18-8528-502,ASPOCK,1142.88,0,,
A18-8529-002,188529002,ASPOCK,500.4,63,,
A18-8529-502,18-8529-502,ASPOCK,1142.88,0,,
A18-8536-001,18-8536-007,ASPOCK,593.52,1,,
A18-8550-002,A188550002,ASPOCK,321.36,5,,
A18-8560-002,A256000507,ASPOCK,614.4,59,,
A18-8570-001,,ASPOCK,621.12,31,,
A18-8570-101,188570101,ASPOCK,621.12,51,,
A18-8880-104,18-8880-104,ASPOCK,0,0,,
A21-2000-004,212000004,ASPOCK,184.8,0,,
A21-2200-004,A21-2200-004,ASPOCK,156.48,0,,
A21-2201-014,212201014,ASPOCK,177.84,0,,
A21-6600-014,,ASPOCK,374.88,0,,
A24-5200-007,,ASPOCK,546.24,0,,
A24-7000-000,2470000000,ASPOCK,0,0,,
A24-7000-007,,ASPOCK,441.84,2,,
A24-7200-000,A247200000,ASPOCK,0,0,,
A24-7200-007,,ASPOCK,355.44,4,,
A25-2000-507,A18-8520-002,ASPOCK,883.92,0,,
A25-2200-001,252200001,ASPOCK,810.48,3,,
A25-2210-001,25-2210-001,ASPOCK,1066.08,8,,
A25-2210-007,A25-2210-007,ASPOCK,1001.04,0,,
A25-2210-701,,ASPOCK,1451.04,0,,
A25-2211-001,A25-2211-001,ASPOCK,1066.08,10,,
A25-2400-507,A18-8520-002,ASPOCK,721.2,0,,
A25-2600-001,252600001,ASPOCK,810.48,2,,
A25-2610-001,,ASPOCK,1066.08,6,,
A25-2610-701,,ASPOCK,1451.04,0,,
A25-2800-501,25-2800-501,ASPOCK,966.72,0,,
A25-2800-507,25-2800-507,ASPOCK,966.96,0,,
A25-2801-707,,ASPOCK,3687.84,0,,
A25-2810-501,25-2810-501,ASPOCK,1073.76,0,,
A25-2810-507,25-2810-507,ASPOCK,1208.4,0,,
A25-2810-511,252810511,ASPOCK,1293.6,2,,
A25-2850-511,A252850511,ASPOCK,2249.76,0,,
A25-2900-501,25-2900-501,ASPOCK,966.72,0,,
A25-2900-507,25-2900-507,ASPOCK,966.96,0,,
A25-2901-707,,ASPOCK,3687.84,0,,
A25-2910-501,252910501,ASPOCK,1073.76,0,,
A25-2910-507,25-2910-507,ASPOCK,1208.4,0,,
A25-2910-511,2529510511,ASPOCK,1293.6,0,,
A25-2950-511,A252950511,ASPOCK,2249.76,0,,
A25-3800-507,25-3800-507,ASPOCK,3270,0,,
A25-3820-517,25-3820-517,ASPOCK,3612,0,,
A25-3900-507,25-3900-507,ASPOCK,3270,0,,
A25-3920-511,A25-3920-511,ASPOCK,3467.76,0,,
A25-3920-517,25-3920-517,ASPOCK,3612,0,,
A25-4120-001,25-4120-007,ASPOCK,3105.6,1,,
A25-4120-011,25-4120-017,ASPOCK,3450.48,4,,
A25-4120-021,25-4120-027,ASPOCK,4147.2,0,,
A25-4121-001,25-4121-007,ASPOCK,3105.36,1,,
A25-4121-011,25-4121-017,ASPOCK,3450.72,4,,
A25-4121-021,25-4121-027,ASPOCK,4147.2,0,,
A25-5000-507,,ASPOCK,690.96,0,,
A25-5400-501,25-5400-501,ASPOCK,735.6,3,,
A25-5500-501,,ASPOCK,740.16,0,,
A25-6000-501,A25-6000-501,ASPOCK,1228.8,28,,
A25-6001-507,A256000507,ASPOCK,1484.4,0,,
A25-6010-501,1098645,ASPOCK,1449.36,0,,
A25-6010-507,1098645,ASPOCK,1360.8,0,,
A25-6011-501,A256011507,ASPOCK,1938.24,0,,
A25-6011-507,A256011507,ASPOCK,1419.84,0,,
A25-6011-511,A256011511,ASPOCK,1451.52,0,,
A25-6011-517,A256011517,ASPOCK,1546.08,10,,
A25-6030-501,1157244,ASPOCK,1642.56,84,,
A25-6200-501,25-6200-501,ASPOCK,1325.04,0,,
A25-6400-507,98215102,ASPOCK,1228.56,79,,
A25-6410-501,1098646,ASPOCK,1449.36,1,,
A25-6410-507,1098646,ASPOCK,1360.8,0,,
A25-6411-511,,ASPOCK,1451.52,0,,
A25-6411-517,A256411517,ASPOCK,1546.08,1,,
A25-6430-501,1157245,ASPOCK,1642.56,0,,
A25-6610-501,25-6610-501,ASPOCK,1628.64,0,,
A25-7000-507,A257000507,ASPOCK,1366.56,0,,
A25-7000-707,A257000707,ASPOCK,3160.8,1,,
A25-7000-717,257000717,ASPOCK,3190.56,0,,
A25-7020-504,,ASPOCK,1794.24,0,,
A25-7020-507,,ASPOCK,1794.24,0,,
A25-7020-511,,ASPOCK,1932.48,0,,
A25-7400-507,A257400507,ASPOCK,1366.56,0,,
A25-7400-707,A257400707,ASPOCK,3160.8,0,,
A25-7400-717,257400717,ASPOCK,3190.56,0,,
A25-7420-504,257420504,ASPOCK,1794.24,0,,
A25-7420-507,,ASPOCK,1794.24,0,,
A25-7420-511,,ASPOCK,1932.48,0,,
A26-3000-004,263000004,ASPOCK,117.12,0,,
A31-2004-014,31-2004-014,ASPOCK,213.12,0,,
A31-2004-037,A312004037,ASPOCK,232.32,0,,
A31-2064-014,,ASPOCK,227.52,0,,
A31-2064-017,A312064017,ASPOCK,218.4,0,,
A31-2064-034,,ASPOCK,256.08,0,,
A31-2064-037,312064037,ASPOCK,231.6,0,,
A31-2164-014,,ASPOCK,251.52,0,,
A31-2214-014,312214014,ASPOCK,219.36,0,,
A31-2214-017,A31-2214-017,ASPOCK,197.52,0,,
A31-2214-034,,ASPOCK,233.76,4,,
A31-2364-034,312364034,ASPOCK,218.4,0,,
A31-2364-334,312364334,ASPOCK,224.64,0,,
A31-2464-034,1183262,ASPOCK,483.12,0,,
A31-2800-007,127551722,ASPOCK,101.04,36,,
A31-3102-024,A313102024,ASPOCK,497.76,0,,
A31-3103-024,A313103024,ASPOCK,497.76,0,,
A31-3104-007,A31-3104-007,ASPOCK,474.24,0,,
A31-3104-017,A31-3104-014,ASPOCK,483.6,18,,
A31-3302-007,A313302007,ASPOCK,740.16,0,,
A31-3302-017,A313302017,ASPOCK,477.36,2,,
A31-3302-054,313302054,ASPOCK,621.12,0,,
A31-3303-017,A313303017,ASPOCK,584.88,4,,
A31-3303-054,313303054,ASPOCK,621.12,0,,
A31-3304-044,,ASPOCK,579.84,0,,
A31-3304-047,A31-3304-047,ASPOCK,570.48,0,,
A31-3304-054,,ASPOCK,579.84,0,,
A31-3304-057,A31-3304-057,ASPOCK,570.48,0,,
A31-3304-067,A313304067,ASPOCK,546.96,4,,
A31-3304-077,A313304077,ASPOCK,546.96,1,,
A31-3304-087,A313304087,ASPOCK,546.96,0,,
A31-3304-097,A313304097,ASPOCK,580.32,0,,
A31-3306-237,,ASPOCK,621.12,0,,
A31-3360-007,A313360007,ASPOCK,621.12,6,,
A31-3360-017,A313360017,ASPOCK,553.2,1,,
A31-3364-007,A313364007,ASPOCK,612,0,,
A31-3364-017,A313364017,ASPOCK,581.76,2,,
A31-3364-027,A313364027,ASPOCK,612,0,,
A31-3364-037,A313364037,ASPOCK,581.76,1,,
A31-3364-047,A313364047,ASPOCK,568.8,1,,
A31-3364-057,A313364057,ASPOCK,621.12,0,,
A31-3365-017,A313365017,ASPOCK,553.2,0,,
A31-3365-027,A313365027,ASPOCK,678.24,2,,
A31-3366-017,A313366017,ASPOCK,553.2,4,,
A31-3404-004,,ASPOCK,334.08,2,,
A31-3404-014,,ASPOCK,334.08,0,,
A31-3504-047,A31-3504-047,ASPOCK,383.76,0,,
A31-3504-057,A31-3504-057,ASPOCK,312.96,0,,
A31-3504-404,31-3504-404,ASPOCK,469.2,4,,
A31-3608-004,313608004,ASPOCK,395.04,4,,
A31-3608-014,313608014,ASPOCK,395.04,2,,
A31-3704-014,313704014,ASPOCK,306.96,0,,
A31-3704-017,127551600,ASPOCK,298.32,0,,
A31-6614-014,,ASPOCK,330.72,0,,
A31-6614-074,316614074,ASPOCK,310.56,0,,
A31-6704-014,316704014,ASPOCK,410.88,0,,
A31-6704-064,,ASPOCK,291.36,0,,
A31-6904-003,127552167,ASPOCK,276.72,0,,
A31-6904-014,316904014,ASPOCK,234.72,0,,
A31-6904-034,316904034,ASPOCK,246.72,0,,
A31-6904-037,316904037,ASPOCK,0,0,,
A31-7704-014,317704014,ASPOCK,298.56,2,,
A31-7704-017,A317704017,ASPOCK,289.44,4,,
A31-7704-034,,ASPOCK,332.4,0,,
A31-7704-037,A317704037,ASPOCK,316.56,0,,
A31-7804-017,,ASPOCK,0,0,,
A33-8100-107,,ASPOCK,1010.88,2,,
A33-8914-007,338914007,ASPOCK,534,2,,
A33-9200-201,339200207,ASPOCK,1038.24,0,,
A34-5703-001,34-5703-001,ASPOCK,1608.24,8,,
A34-5802-001,34-5802-001,ASPOCK,1608.24,4,,
A35-0201-017,350201017,ASPOCK,1814.4,0,,
A35-0201-037,350201037,ASPOCK,1932.48,0,,
A35-0202-017,350202017,ASPOCK,1814.4,0,,
A35-0202-037,350203037,ASPOCK,1814.4,1,,
A36-3004-014,363004014,ASPOCK,169.92,0,,
A36-3004-017,A363004017,ASPOCK,150.96,0,,
A36-3007-047,363007047,ASPOCK,241.68,3,,
A36-3007-054,,ASPOCK,691.2,0,,
A36-3864-007,,ASPOCK,474.24,0,,
A38-8220-007,,ASPOCK,1296,0,,
A53-1667-037,,ASPOCK,1879.68,0,,
A58-6647-007,586647007,ASPOCK,1869.6,0,,
A65-1007-017,651007017,ASPOCK,1912.32,0,,
A65-1007-027,,ASPOCK,2142.72,0,,
A65-1022-017,,ASPOCK,1705.68,0,,
A65-6003-007,,ASPOCK,993.6,0,,
A65-6101-027,,ASPOCK,839.76,0,,
A68-4980-037,,ASPOCK,639.6,0,,
A68-4983-007,A68-4983-000,ASPOCK,982.56,0,,
A68-5000-007,,ASPOCK,150.24,0,,
A75-0310-007,,ASPOCK,4218.24,0,,
A75-0328-007,750328007,ASPOCK,1096.08,0,,
A75-0329-007,750329007,ASPOCK,1096.08,0,,
A75-0331-007,7503331007,ASPOCK,1691.76,0,,
A76-5100-001,76-5100-007,ASPOCK,781.92,25,,
A76-5100-007,A765100007,ASPOCK,725.76,0,,
A76-5100-047,A76-5100-047,ASPOCK,639.6,60,,
A76-6430-007,,ASPOCK,1776.96,0,,
A76-7037-057,,ASPOCK,2347.44,0,,
A87-1285-007,871285007,ASPOCK,1014.48,0,,
A97-1104-011,,ASPOCK,9059.28,0,,
LC-500130,LC-500130,ASPOCK,5061.12,2,,
D025228,425558884,AUTOFREN,495.36,0,,
D025234,D025234,AUTOFREN,271.68,3,,
D025254,D025254,AUTOFREN,360.48,2,,
D025309,D025309,AUTOFREN,216,0,,
D02546,,AUTOFREN,237.12,0,,
D025494,233865,AUTOFREN,240.96,0,,
D02554,D02554,AUTOFREN,145.92,4,,
D025576,5542060,AUTOFREN,230.4,3,,
D025632,235415,AUTOFREN,289.92,0,,
D02565,D02565,AUTOFREN,170.4,4,,
D41352,D41352,AUTOFREN,211.68,1,,
D41354,D41354,AUTOFREN,202.56,0,,
D41582C,D41582C,AUTOFREN,1013.28,1,,
D41594C,D41594C,AUTOFREN,679.68,0,,
D41620C,D41620C,AUTOFREN,877.92,4,,
D41725,D41725,AUTOFREN,222.24,0,,
D41728C,D41728C,AUTOFREN,576,0,,
D41850C,,AUTOFREN,587.52,0,,
D41935C,D41935C,AUTOFREN,1006.08,0,,
D42114C,D42114C,AUTOFREN,693.6,0,,
D42217,D42217,AUTOFREN,274.08,0,,
D42218C,D42218C,AUTOFREN,864,2,,
D42245,D42245,AUTOFREN,183.84,0,,
D42317C,D42317C,AUTOFREN,443.04,3,,
D42330C,D42330C,AUTOFREN,736.32,0,,
D42454C,D42454C,AUTOFREN,825.6,0,,
D42460C,42554990,AUTOFREN,778.08,5,,
D4577,,AUTOFREN,254.88,0,,
D4701,D4701,AUTOFREN,177.6,0,,
D4771,D4771,AUTOFREN,295.2,3,,
D4925,D4925,AUTOFREN,136.32,1,,
D4954,D4954,AUTOFREN,183.84,3,,
D7026,D7026,AUTOFREN,72.48,0,,
D7026C,D7026C,AUTOFREN,275.52,0,,
D7030C,D7030C,AUTOFREN,212.64,0,,
D7034C,D7034C,AUTOFREN,292.8,0,,
D7099C,D7099C,AUTOFREN,278.4,1,,
D7139C,,AUTOFREN,318.72,0,,
D7141C,,AUTOFREN,265.44,0,,
D7147C,D7147C,AUTOFREN,397.92,0,,
D7235C,D7235C,AUTOFREN,583.2,0,,
D7291C,1501243,AUTOFREN,204,0,,
RR955,D42114C,AUTOFREN,552,5,,
AF55021,,BALDWIN,2496.6,0,,
BF1374-SP,P550900,BALDWIN,821.16,5,,
BT526,,BALDWIN,358.2,0,,
BT8420,,BALDWIN,803.16,0,,
BT8840-MPG,HF6552,BALDWIN,948.24,0,,
BT8853-MPG,BT8853-MPG,BALDWIN,1159.2,0,,
P7232,,BALDWIN,565.92,5,,
PA2456,,BALDWIN,1909.8,0,,
PA7680,,BALDWIN,1351.44,0,,
PA7984,5000284118,BALDWIN,419.4,1,,
PF788910,,BALDWIN,304.92,3,,
RS4642,,BALDWIN,2483.28,0,,
SKL2513,PA9951,BALDWIN,343.08,1,,
SL1945,,BALDWIN,308.16,0,,
SP4554,,BALDWIN,103.32,3,,
102123202,102123202,BERU,349,0.00,,
GH931,102133402,BERU,432,101.00,,
EVL134,1583931,BERU,55,0.00,,
GSE152,04L907281,BERU,0,0.00,,
LKK006,LKK006,BERU,13568,1.00,,
UPT18P,,BERU,67,0.00,,
UPT2,,BERU,48,0.00,,
Z193,,BERU,45,0.00,,
Z24,,BERU,33,0.00,,
20010208260,51043010089,BF,82,0.00,,
20010228760,51043010109,BF,440,0.00,,
20010510140,4909191,BF,417,25.00,,
20050226760,51021010801,BF,39312,0.00,,
20050347100,4710300401,BF,43192,0.00,,
20050350100,5410302901,BF,30833,0.00,,
20060208361,51024006023,BF,1413,0.00,,
20060220660,51024006066,BF,2909,0.00,,
20060220669,51904900079,BF,22,12.00,,
20060225660,51024016141,BF,1471,4.00,,
20060228661,51024006044,BF,2135,0.00,,
20060228669,51904900021,BF,33,2.00,,
20060228760,51024006049,BF,2040,0.00,,
20060340100,4410300820,BF,1140,5.00,,
20060344200,4420300220,BF,0,0.00,,
20060347100,4710300520,BF,2169,16.00,,
20060347109,A4710380071,BF,49,24.00,,
20060350100,5410300820,BF,1449,0.00,,
20060393600,A9360300120,BF,1695,12.00,,
20060714001,1943845,BF,209,0.00,,
200607DC129,1100867,BF,37,24.00,,
20060910500,1954267,BF,3857,0.00,,
20060910509,1878508,BF,47,0.00,,
20090208264,51023100086,BF,633,0.00,,
20090226760,51023015283,BF,3205,0.00,,
20090347000,A4700301005,BF,2866,3.00,,
20090347100,A4710302305,BF,2866,0.00,,
20090347105,A4710320005,BF,582,4.00,,
20090390010,3660320105,BF,480,0.00,,
20090712001,1388326,BF,5702,0.00,,
200909XF950,1442512,BF,5208,0.00,,
20100208362,51044010789,BF,5414,0.00,,
20100347100,A4710501701,BF,9681,0.00,,
20100347101,A4710501801,BF,9681,0.00,,
20100347102,A4710501401,BF,10247,0.00,,
20100347103,A4710502001,BF,10247,0.00,,
20100350060,5410500722,BF,312,11.00,,
20100390605,9060503201,BF,14535,0.00,,
20100411002,22584592,BF,12672,1.00,,
20100411003,7421745877,BF,13233,0.00,,
20100412001,479031,BF,89,0.00,,
20100413004,20742607,BF,16543,0.00,,
20100413009,21378520,BF,14188,0.00,,
20100413010,22486978,BF,14268,0.00,,
20100712003,1730646,BF,9792,0.00,,
20100712004,1537778,BF,11630,0.00,,
20100910000,1645642,BF,563,7.00,,
20100910001,1649625,BF,552,0.00,,
20140220660,6020944511,BF,4533,1.00,,
20140228760,51051006250,BF,2606,0.00,,
20140228761,51051016004,BF,2619,0.00,,
20140340301,,BF,2612,0.00,,
20140347100,4711800201,BF,4752,0.00,,
20140350100,5411800301,BF,2169,0.00,,
20140350101,5411800401,BF,3301,0.00,,
20140709004,2055915,BF,6657,1.00,,
20140712001,1888025,BF,3482,2.00,,
20140713000,1730312,BF,6810,0.00,,
20140713001,2106275,BF,6903,0.00,,
20140913001,,BF,7334,1.00,,
20141411000,5801693305,BF,3029,2.00,,
20160220660,51065006637,BF,1664,0.00,,
20160238760,51065007102,BF,3723,2.00,,
20160335204,3522008601,BF,2557,0.00,,
20160347200,4722000401,BF,2363,2.00,,
20160411000,705117000,BF,6410,0.00,,
20160413002,20464403,BF,6947,0.00,,
20160413005,20505543,BF,1206,1.00,,
20160709001,1789555,BF,2352,0.00,,
20160911000,1995152,BF,12242,0.00,,
20160911001,1949539,BF,18677,0.00,,
20160913000,1912939,BF,4772,2.00,,
20160913002,1912940,BF,4144,1.00,,
20160913003,2104575,BF,4608,1.00,,
20160913004,2104580,BF,4841,0.00,,
20190220660,51056010172,BF,1267,0.00,,
20190220661,51056017176,BF,1695,0.00,,
20190226761,51056017180,BF,1832,0.00,,
20190347100,A4711800765,BF,3513,0.00,,
1109306,,BOSCH,1980,0.00,,
1109462,2994100,BOSCH,3176,1.00,,
1115114,0 001 115 114,BOSCH,2250,0.00,,
1231004,1231004,BOSCH,6140,0.00,,
1231009,5010306413,BOSCH,4931,0.00,,
1231014,21067513,BOSCH,6289,0.00,,
1231016,42498718,BOSCH,5653,0.00,,
1231017,1387383,BOSCH,6017,3.00,,
1231030,51262017157,BOSCH,5790,0.00,,
1231034,51262017222,BOSCH,6682,0.00,,
1231035,51262017223,BOSCH,6050,2.00,,
1231133,,BOSCH,6979,0.00,,
1241021,51262017239,BOSCH,7410,1.00,,
1241119,1739936,BOSCH,7406,0.00,,
1261028,,BOSCH,5210,0.00,,
1261049,20430564,BOSCH,6528,0.00,,
1261069,,BOSCH,4430,0.00,,
1261071,2015154,BOSCH,4867,0.00,,
1261085,,BOSCH,4886,0.00,,
1261087,,BOSCH,6740,0.00,,
1263054,1725900,BOSCH,5955,0.00,,
1330057,20732404,BOSCH,9718,0.00,,
1368301,369554,BOSCH,7400,0.00,,
1372001,41519401,BOSCH,8273,0.00,,
0092S30020,,BOSCH,702,0.00,,
0092S30030,0092S30030,BOSCH,805,1.00,,
0092S30041,,BOSCH,840,0.00,,
0092S30050,,BOSCH,1013,1.00,,
0092S30070,,BOSCH,1294,2.00,,
0092S30120,,BOSCH,1569,7.00,,
0092S30130,,BOSCH,1511,0.00,,
0092S40010,,BOSCH,900,2.00,,
0092S40020,,BOSCH,859,0.00,,
0092S40040,,BOSCH,1144,1.00,,
0092S40050,,BOSCH,1008,0.00,,
0092S40060,0092S40060,BOSCH,1000,0.00,,
0092S40070,,BOSCH,1449,1.00,,
0092S40080,,BOSCH,1470,3.00,,
0092S40090,0092S40090,BOSCH,1290,0.00,,
0092S40100,,BOSCH,1596,6.00,,
0092S40130,,BOSCH,1875,3.00,,
0092S40210,,BOSCH,950,0.00,,
0092S40240,,BOSCH,1032,0.00,,
0092S40280,,BOSCH,1785,0.00,,
0092S40290,,BOSCH,1827,0.00,,
0092S50010,,BOSCH,1091,1.00,,
0092S50020,,BOSCH,1112,2.00,,
0092S50040,,BOSCH,1154,0.00,,
0092S50050,,BOSCH,1346,0.00,,
0092S50060,0092S50060,BOSCH,1101,0.00,,
0092S50070,,BOSCH,1397,0.00,,
0092S50080,,BOSCH,1618,0.00,,
0092S50100,,BOSCH,1828,1.00,,
0092S50130,,BOSCH,2040,7.00,,
0092S50150,,BOSCH,2191,0.00,,
0092T30050,,BOSCH,864,1.00,,
0092T30350,,BOSCH,1519,0.00,,
0092T30351,,BOSCH,1775,3.00,,
0092T30450,,BOSCH,2290,7.00,,
0092T30750,,BOSCH,1935,3.00,,
0092T40750,,BOSCH,2407,4.00,,
0092T40770,,BOSCH,2965,2.00,,
0092T50750,,BOSCH,2529,9.00,,
0092T50770,,BOSCH,3161,96.00,,
0092T50800,,BOSCH,3921,259.00,,
0092TE0770,0092TE0770,BOSCH,2099,0.00,,
0092TE0777,,BOSCH,3355,11.00,,
0092TE0888,,BOSCH,4137,10.00,,
100838710,,BOSCH,5300,0.00,,
120469119,131547102,BOSCH,8660,0.00,,
124555005,986045160,BOSCH,2832,0.00,,
124555006,1400520,BOSCH,2681,0.00,,
124555008,518064,BOSCH,3852,1.00,,
124555009,,BOSCH,2668,0.00,,
